App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Sentiment,Device,Language,OS Version,Reply URL,Topics,Custom Topics,Tags
Coursera: Learn career skills,Google Play,org.coursera.android,a688fa1f-47a1-476f-a554-ff84fe3d0d0c,Spanish,,1,2023-06-09,Giuliana Otalora Ortiz,,"Son unos ladrones,te descuentan de la tarjeta de crédito sin autorización","","They are thieves, they discount your credit card without authorization",negative,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3190605365/reply,"[""Payment""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,f4fad048-de46-4862-8faf-f2295adcf35b,Spanish,,5,2023-06-09,Yulieth Tique,,Excelente oportunidad gracias...,"",Excellent opportunity thank you...,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3190557190/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,a913dc42-4739-4e05-a0c1-a959d48cd50e,Spanish,,5,2023-06-09,Leonardo Vitullo,,Excelente,"",Excellent,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3190548899/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,f84e86be-3847-4559-bed8-87de7ab5f970,Spanish,,5,2023-06-08,cristobal henriquez,,me encanta,"",I'm lovin 'it,positive,,Catalan,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3189957557/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,97007350-d713-4a84-9144-1df6b99f70aa,Spanish,,5,2023-06-08,Leonardo Vitullo,,Excelente plataforma,"",Excellent platform,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3189912122/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5f1a2174-f272-4a8f-ad53-d248fb5139e5,Spanish,,5,2023-06-08,Giovanni Romero Pérez,,Me parece genial que pueda usar mi dispositivo móvil para participar en los cursos.,"",I think it's great that I can use my mobile device to participate in the courses.,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3189890028/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,4fde5121-9057-448c-8ec1-1bb3a12df2a4,Spanish,,2,2023-06-08,pocaentropia,,"Es de agradecer que sean cursos casi gratuítos, pero el nivel es muy bajo. Un curso de procesado de imágenes solo te enseña a usar mathlab. Nada de algoritmos.","","It is appreciated that they are almost free courses, but the level is very low. An image processing course only teaches you how to use mathlab. No algorithms.",neutral,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3189839570/reply,"[""Camera & Photos"", ""Design & UX""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,189934ff-4922-401c-be81-17f16a74ce43,Spanish,,5,2023-06-08,Daniel Antonio Guerrero Ibarra,,Excelente oportunidad para aprender cosas nuevas👍,"",Excellent opportunity to learn new things👍,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3189779997/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,64036bbb-3c4d-413f-8bc4-0eb09c15fdbd,Spanish,,5,2023-06-07,Alfonso Islas,,Excelente Plataforma de enseñanza,"",Excellent Teaching Platform,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3189412387/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,a8a33633-d773-4ad0-93ec-7e72bcf37ef8,Spanish,,5,2023-06-06,Ruben Borges,,Fundamental en progesar profesional,"",Fundamental in professional progress,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3188921551/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,452414a7-f10a-4ccf-ba65-1f1c12019375,Spanish,,4,2023-06-06,Sir Damn,,tiene muchos cursos he aprendido bastante en su poco uso,"",It has many courses I have learned a lot in its little use,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3188491735/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,979149df-08b4-43f9-9b1c-6fd141dc5177,Spanish,,5,2023-06-04,Manuel Alejandro Ceballos Rojas,,excelente,"",Excellent,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3187773974/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,4c27ecb3-1c31-4d99-baaf-fd4515e8d214,Spanish,,5,2023-06-04,Nery Barba,,Uno de los mejores sitios para aprender.,"",One of the best places to learn.,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3187407436/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,8fe97d5f-396d-41a1-898a-fffc803269cb,Spanish,,5,2023-06-03,Oscar Selaya,,Buenísima,"",Very good,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3186865403/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,1203fc98-ea45-4038-b001-da74faf0774f,Spanish,,1,2023-06-03,Julián Martínez,,Por favor coloquen los vídeos en español es un poco molesto ver el vídeo y tener que leer hay unos que no somos demasiado rápidos para comprender inglés y se pierden muchas ideas al no poder entender rápido,"","Please put the videos in Spanish, it's a bit annoying to watch the video and have to read, there are some that we are not too fast to understand English and many ideas are lost by not being able to understand quickly",negative,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3186854770/reply,"[""Dissatisfied users"", ""Internationalization"", ""Performance"", ""Video""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,fa0df1c8-8042-41df-ba1a-76b85850c920,Spanish,,5,2023-06-02,Gustavo Jimenez,,muy interesante,"",very interesting,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3186254409/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,b03d910f-ab9b-4555-9549-e2e37df091af,Spanish,,5,2023-06-01,Rocio Gallizzi,,"Excelente, recomendado","","Excellent, recommended",positive,,Estonian,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3185826048/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,bfce5160-01e5-402f-b85f-2133bdc61c69,Spanish,,5,2023-06-01,Rodrigo Aballay,,excelente app para aprender!!,"",great app to learn!!,positive,,Indonesian,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3185813676/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5d6005fe-7f4f-4360-a3b2-277498a25fcd,Spanish,,5,2023-05-31,ROBINSON CAMPOS FIERRO,,excelente aplicación ✨ 🌟 ✨ 🌟 ✨,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3185237780/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,a42b376c-3ff3-4992-9bf6-042c54fae37f,Spanish,,5,2023-05-31,Blanca Diaz,,cooool,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3185074109/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,2f0093f5-de00-45e5-ac66-ea6bdb7cf578,Spanish,,5,2023-05-31,Rafael Odor,,"Excelente Aplicación para realizar las certificaciones Google, Felicitaciones 👏 👍",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3184957725/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,239af141-4e4e-46f7-bc9c-ad0bc2f87829,Spanish,,5,2023-05-30,Sebastian Gaspar,,Una aplicaciones muy completa! No encontré errores,,,neutral,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3184809037/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,3661878b-e36c-44a9-8e04-f10838a792a2,Spanish,,1,2023-05-30,Jorge Luis Ricra Alcantara,,Trato de abrir la app y se cierra.,,,negative,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3184189393/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5e735ddf-bb7c-473d-a5cd-c2bc21b8351d,Spanish,,4,2023-05-30,A.d.s,,cool,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3184169369/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5adc133e-874d-456d-b8a0-022da3671ee0,Spanish,,5,2023-05-30,Eliana Alzamendi,,Es asombroso. desde la comodidad de tu hogar tienes la posibilidad de estudiar una gama variada de cursos muy interesantes.,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3184108606/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,d1a6bd66-a48d-4172-9881-25422ffb3a07,Spanish,,5,2023-05-29,Isabel Montaño Silva,,"El hecho que te den la opción de aprender y que te ayuden a mejorar me parece grandioso, recomiendo mucho esta app",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3183735835/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,d526f799-2c1e-4b3f-9696-c47f1c8f8a13,Spanish,,5,2023-05-29,LuisFe Quemag,,Excelente,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3183120812/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,ae43866c-da30-485b-9e56-8d70d8301260,Spanish,,2,2023-05-28,Luna Smiling21,,"Esta aplicación me gustaba , estaba por terminar un curso pero ahora no es gratis y tengo que pagar el certificado. Ahora nada los cursos no son gratis yo me uni a esta aplicación por inefop y me dejieron que en la aplicación cursela habia algunos curso gratis, pero ya no hay más .",,,negative,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3181519786/reply,"[""Pricing""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,04078dd8-02fd-4d5d-bc4d-a3c22d336d58,Spanish,,5,2023-05-27,Diana Quiroz,,Increíble aprendizaje,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3181467095/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,57ce2a1d-b054-4a88-b047-e0601182761d,Spanish,,5,2023-05-27,Digitalizer Contacto,,lo amo,,,positive,,Waray Philippines,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3181372062/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,132fc3a8-ce9f-4892-9c83-bcc7deb3a971,Spanish,,5,2023-05-26,Demian,,Muy buena si tomas los cursos especializados completos,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3180448972/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,2935cb85-7803-4313-8b28-9b6a2b65266c,Spanish,,5,2023-05-25,Jaibell Bahar,,lo único que me gustaría es que cuando uno le ponga pausa a los vídeos los controles desaparecieran como en Youtube para así poder anotar cualquier cosa que esté en la presentación pero de resto es genial,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3179964422/reply,"[""Feature Requests"", ""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,481f70f2-cfcf-4631-be5c-126be664fb2d,Spanish,,5,2023-05-24,Natalividad Del Moral,,"Sensacional método de enseñanza, claro, conciso, sin nada que sobre. Y maravillosamente explicado. Un diez en todo. Muchas gracias.",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3179235095/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,6a8121c3-1bc0-4470-9dfb-96398577b081,Spanish,,5,2023-05-24,CRIS Moyano,,Excelentes contenidos,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3179114082/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,67e8fd1d-0cad-447b-a5bb-20d0ac29064d,Spanish,,5,2023-05-24,Rebeca Aguirre,,La aplicación es muy facil de usar. Pero lo que no de cuenta es que hay ciertos cursos que solo se certifica en cursera plus o pagas aun habiendo pagado el cursera normal. De alli todo perfecto con el contenido de la plataforma. Eso si la app es muy bonita,,,neutral,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3179075172/reply,"[""Design & UX"", ""Security & Accounts"", ""Use cases""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,1f1a73ab-8c17-4ae5-ba96-6a8331f35e83,Spanish,,5,2023-05-23,J Dlgd,,"excelente aplicacion facilita mucho el crecimiento academico. Gracias por manifestarla, si tuviera dinero ,les haria una donación",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3178169238/reply,"[""Pricing"", ""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,b8e1813b-1991-4d77-b219-5f32a991644d,Spanish,,5,2023-05-22,Josue Soto Perez,,Material entendible y aplicado a la vida real,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3177598979/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,4182a422-e3a7-4cb6-800e-ce2b25c7d5cb,Spanish,,5,2023-05-22,Uribe Crisostomo,,muy accesible,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3177521227/reply,"[""Design & UX""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,321e41fd-d58f-4c17-96a5-a08d161bb096,Spanish,,5,2023-05-21,MARCE BR AN CA,,accesible. e intuitiva,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3177440741/reply,"[""Design & UX""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,585ec5f0-4267-4ee8-a2c9-45e30e430512,Spanish,,5,2023-05-21,Danny Marin,,Excelente contenido,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3176875182/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5021c897-8fdb-4f15-8c1d-8f1efc9e55b6,Spanish,,5,2023-05-20,Luis Agustin Rodriguez,,una app muy rica en conocimiento. Si quieres aprender de manera gratuita y conseguir certificado esta es la app que buscabas,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3176533921/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,934f4693-dcaa-4b8c-8a25-6e1bdf1e8055,Spanish,,5,2023-05-20,Yurima Porras,,muybueno,,,positive,,Tswana,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3176500263/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,cf1ebeb6-eda6-44e5-b17b-72c025406637,Spanish,,4,2023-05-19,Osmel Enrique julio contrera,,es buena sencilla es entendible y fácil de usar,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3176357840/reply,"[""Complexity"", ""Design & UX"", ""Satisfied users"", ""Use cases""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,6adfa642-1d80-4642-8821-d687226daa1b,Spanish,,5,2023-05-19,Bryan Benito García,,great,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3175885381/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,e03704c1-3041-4669-806a-d07eebaf9c75,Spanish,,5,2023-05-18,Hector Sebastian Dominguez Dominguez,,Me parece fenomenal el curso me gusta mucho,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3175683990/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,7ecd6210-bfac-48e7-a362-abd4b384cd44,Spanish,,5,2023-05-18,Gustavo Arnoldo Galvis Pabon,,Me parece excelente la explicación 🙂,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3175264137/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,1e380970-4720-4b36-ba72-8e70a601d88a,Spanish,,5,2023-05-17,Jereimine CM (Jery),,utjt,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3175235159/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5331f14e-63ee-40e4-9927-e7ec49d58f14,Spanish,,5,2023-05-17,David Merino,,gracias coursera por ayudarme a crecer profesional con el método educativo Smart Learning si se aprende 🦾,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3175235161/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,12fbc38d-ec14-43f3-81db-6522d2d7fa31,Spanish,,5,2023-05-17,Agustin Omar Cantarelli,,Buen buena app,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3175228936/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,89f8379d-cd4a-4e54-bebd-12794b2e3a7a,Spanish,,5,2023-05-17,Álvaro Uriarte Macías,,"Its amazing! best learning tool at distance, the best schools all over the world. Impresionante! la mejor herramienta de aprendizaje a distancia, las mejores universidades de todo el mundo.",,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3174715663/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,2e31a3f7-9915-485c-9d4a-8c6206227944,Spanish,,5,2023-05-16,Pausides Jiménez,,excelente no hay otra descripción,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3174242310/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,bbbaaad6-66d5-44ff-b813-8008d835e1d9,Spanish,,4,2023-05-15,Alvaro Gonzales Paz,,"Hasta me va muy bien, las explicaciones son claras y el material didáctico nos ayuda en el proceso de aprendizaje",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3173930697/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,635b3ca8-18db-4f3d-bd75-33cebd933f2a,Spanish,,5,2023-05-14,maria luisa kleyser,,"excelente , muy educativo y variado.",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3173324767/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,c7901d4d-9e16-444a-8520-c4d5690af27c,Spanish,,5,2023-05-12,Alejandra Perez,,me encanta lo sencillo que es moverme en la app,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3172223972/reply,"[""Complexity"", ""Design & UX""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,8a21e561-bb51-461f-b3ff-997b61591764,Spanish,,4,2023-05-12,Obed Góngora,,Excelente,,,positive,,English,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3171928037/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,9885e828-0c92-4266-a0c7-1285b75d435b,Spanish,,5,2023-05-12,Gato con tenis,,"¡Muchas felicidades! Es una excelente app, gracias por permitirme estudiar gratis 🥺📚",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3171795231/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,a3d04bbc-64cb-4144-9644-1734ebf60906,Spanish,,2,2023-05-11,Juan Ernesto Pérez Amable,,"Los subtítulos de los cursos no funcionan bien, van totalmente desincronizados.",,,negative,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3171312122/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,5487b6fd-7e4f-4087-b8dd-a7d5ccd19ccf,Spanish,,5,2023-05-10,Laura Gonzalez,,"muy bueno lo recomiendo, nos ayuda a crecer día a día y alcanzar nuestros propositos",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3170805463/reply,"[""Satisfied users"", ""Customer Support"", ""Use cases""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,4679c71c-97c9-4e19-ac7e-a6c44bed88d8,Spanish,,4,2023-05-10,Ruth Carrion,,"Una gran oportunidad de aprender,con estos profesionales que nos hacen llegar información clara a través de las redes.",,,neutral,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3170753553/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,47612629-d7e7-4685-9e21-cda9fb49904e,Spanish,,5,2023-05-10,WENDY SARA VELASQUEZ ORTEGA,,los mejores cursos de las mejores universidades 🤓🤓🤓,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3170643793/reply,[],[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,3cccdc77-aac6-4cfd-bc75-982a9e7761a0,Spanish,,5,2023-05-10,Roberto Antonio Centellas Greco,,"excelente plataforma que te permite aprender de forma económica,comoda y versátil todos los temas que imagines impartidos por las mayores universidades y empresas de renombré",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3170601425/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,c28d207f-f907-4abb-a2d1-329c1fcb1a3c,Spanish,,5,2023-05-09,Ernesto guevara navarro,,"Interfaz muy amigable, buenos cursos, excelentes videos y opciones de aprendizaje, los logros me parecen una increíble estrategia para incentivar el aprendizaje.",,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3170469130/reply,"[""Design & UX"", ""Satisfied users"", ""Video""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,7b59d9dc-5817-479f-866a-71003612c812,Spanish,,5,2023-05-09,Condesa MaRia FeRnanda,,mi favorita. me gusta cómo funciona. la infinidad de cursos. y sobretodo la plataforma. muy recomendable. funciona mejor si tienes ganas de aprender.,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3170320585/reply,"[""Feature Requests""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,b343473e-8ff9-4faf-bced-4081ae4bc799,Spanish,,5,2023-05-08,Oscar Zabala La Ruta,,geniaaaal la adoro,,,positive,,Greenlandic,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3169144683/reply,"[""Satisfied users""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,48efa4f0-56f9-46b4-b82e-cc5cd67cbb2b,Spanish,,5,2023-05-07,Julio Cesar Tello Espino,,excelente apoyo e información,,,positive,,Spanish,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3168881793/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Coursera: Learn career skills,Google Play,org.coursera.android,fc4779e7-2e9b-408e-ab40-b7053f84a111,Spanish,,1,2023-05-07,Pedro Delgado,,💩💩💩💩💩💩💩💩,,,negative,,,,https://app.appbot.co/apps/485593-coursera-learn-career-skills/reviews/3168685690/reply,[],[],[]
